genre_id,ranking_group,rows,actual_sales,predicted_sales,sales_mae,sales_total_error,actual_quantity,predicted_quantity,quantity_mae,quantity_total_error,sales_wape,quantity_wape,sales_bias,quantity_bias
551228,Home & living,180,190195613,186056859.9298114,238959.7620458987,43012757.16826177,21209,21156.166418521552,26.535438141378634,4776.378865448154,0.2261501014130214,0.22520528386289565,-0.02176050753698831,-0.0024910925304563033
565724,Beauty & health,180,223005508,203470494.93350857,276060.53660177405,49690896.588319324,58877,50718.074783767624,79.8429282847481,14371.727091254657,0.22282362903932992,0.24409747594569453,-0.0875987918042429,-0.13857576330710422
304763,Beauty & health,180,29259108,27736040.630398836,36131.16279597717,6503609.303275892,7641,7386.37301806976,9.174083235415504,1651.3349823747906,0.22227640375352153,0.2161150349921202,-0.0520544703413776,-0.03332377724515635
205761,Beauty & health,180,29626429,31244023.72645882,35733.034836654195,6431946.270597755,10579,11185.580780647235,10.488566728124777,1887.9420110624599,0.21710163822301212,0.178461292283057,0.054599719947983655,0.05733819648806455
506536,Food & drink,180,114524739,111101517.44147165,137693.52664290357,24784834.79572264,33450,30094.73817316413,41.81150539448242,7526.070971006835,0.2164146804623815,0.22499464786268564,-0.029890673302720636,-0.10030678107132648
563342,Food & drink,180,715384401,708333338.626179,860060.5308973021,154810895.56151438,45616,45783.195530128774,48.18280181803774,8672.904327246793,0.21640239197990896,0.19012855855942637,-0.009856326702070513,0.003665282579112031
567538,Beauty & health,180,51080176,49622628.61487995,59627.11854781027,10732881.33860585,8003,7769.59228158103,8.0511994145996,1449.215894627928,0.2101183312016358,0.1810840802983791,-0.028534502017378505,-0.029165027916902415
110365,Jewelry & accessories,180,17474855,17759576.599924672,20133.135882597955,3623964.458867632,11168,11060.877374208427,10.710362035467286,1927.8651663841115,0.20738166118503598,0.17262402994127074,0.016293216734826834,-0.009591925661852903
201486,Beauty & health,180,123703204,114908152.72696267,137228.78638193253,24701181.548747856,15741,15310.632800312818,14.834621601320173,2670.231888237631,0.19968101674026048,0.16963546713916722,-0.0710980070737483,-0.027340524724425493
510003,Beauty & health,180,55892024,54297180.794226795,61743.77831510405,11113880.096718729,9217,8942.935086315192,9.452504498693921,1701.4508097649057,0.1988455472057825,0.1845991981951726,-0.028534361285130854,-0.029734719939764332
567662,Food & drink,180,148159961,149552822.06941792,162697.2621947375,29285507.19505275,16268,16157.575552291086,17.42439212997014,3136.390583394625,0.19766141268795792,0.1927950936436332,0.009401062608392045,-0.00678783179917102
201351,Food & drink,180,95601166,91817942.12320988,101703.65359324931,18306657.646784876,21967,20423.898198366056,24.124999871465832,4342.49997686385,0.19148989926320434,0.1976828869150931,-0.03957298885653886,-0.07024636052414732
507843,Beauty & health,180,190857179,187702548.62418753,202356.5974089119,36424187.533604145,18056,18233.384747811648,16.57625468156028,2983.7258426808503,0.1908452578228883,0.16524844055609494,-0.016528748839007366,0.009824144207556916
100992,Beauty & health,180,201906829,187376195.1660354,211863.2234762215,38135380.22571987,29646,29211.538234735217,25.868797834459695,4656.383610202745,0.1888761287302465,0.15706616778664054,-0.0719670251171375,-0.014654987696983843
206361,Fashion,180,99797466,98715943.23434338,101818.24210758903,18327283.579366025,9559,9537.105632161645,8.82989340523525,1589.3808129423448,0.1836447789101782,0.1662706154349142,-0.01083717662386959,-0.002290445427173848
558846,Fashion,180,98278329,99642363.59505521,96406.1265980176,17353102.787643168,15464,15601.815744419253,14.160542025025261,2548.897564504547,0.17657099957044617,0.16482783008953356,0.013879301865777629,0.00891203727491289
551180,Fashion,180,97853461,92711032.65533794,88030.55386223519,15845499.695202334,25082,23380.20042225689,22.864040911335028,4115.527364040305,0.16193090702435486,0.16408290264094988,-0.05255233991838117,-0.06784943695650704
216173,Home & living,180,67565771,68677851.6594701,54577.317577443995,9823917.16393992,29064,28344.3705870105,21.97228192454872,3955.01074641877,0.14539784003855916,0.13607936782338184,0.01645923139795291,-0.02476016422342071
560271,"Bags, travel & accessories",180,139624642,145173954.28585288,92852.02841389974,16713365.114501953,67464,76787.06484166876,67.59791395227741,12167.624511409933,0.11970211615297788,0.18035729442976894,0.039744505026934135,0.1381931821663222
